date,WMT,TGT,ratio,ins_ratio,long_mean,long_std,z_score
2023-01-09,144.95,156.35,0.9270866645346978,0.9320215188968873,0.9194809773226376,0.054772483265322816,0.22895696573592014
2023-01-10,144.86,155.97,0.9287683528883761,0.9284915936134936,0.920655579207225,0.05419063694716247,0.14460089136632667
2023-01-11,146.13,158.97,0.9192300434044159,0.9240714943844763,0.921055129053198,0.054088479212492206,0.05576724239977712
2023-01-12,144.81,159.75,0.9064788732394367,0.9196159401071725,0.9214930935234366,0.05385796613229019,-0.034853774679371126
2023-01-13,145.29,164.6,0.882685297691373,0.91284984635166,0.9219854305833716,0.05335525325577165,-0.17122183242047184
2023-01-17,144.41,162.1,0.8908698334361506,0.9056064801319504,0.9224865635839554,0.052910202495891796,-0.3190326752825342
2023-01-18,140.84,160.83,0.8757072685444257,0.8949942632631604,0.9226073755726493,0.05279289284113683,-0.5230460166784489
2023-01-19,138.83,159.1,0.8725958516656193,0.8856674249154011,0.9228281320718692,0.052551036356127,-0.7071355720682283
2023-01-20,140.54,162.21,0.8664077430491337,0.8776531988773405,0.9229097145895031,0.05245795151145336,-0.862719843383163
2023-01-23,142.64,164.63,0.8664277470691853,0.8744016887529028,0.9232699599115849,0.051984629000546144,-0.9400523211999586
2023-01-24,143.02,163.55,0.8744726383369,0.8711222497330529,0.9237392491418068,0.05140197847426145,-1.023637629728609
2023-01-25,142.34,164.21,0.866816880823336,0.8693441721888349,0.9241328718110113,0.05086236861016436,-1.0771952057936105
2023-01-26,142.21,167.03,0.8514039394120817,0.8651057897381274,0.9241445309094585,0.05084532875616909,-1.1611438575695692
2023-01-27,143.3,168.51,0.8503946353332148,0.8619031681949435,0.9238753598139213,0.05119695807927165,-1.2104662844035023
2023-01-30,142.15,168.68,0.842719943087503,0.8571616073986071,0.9235729189439588,0.051627276705564946,-1.2863609274628482
2023-01-31,143.87,172.14,0.8357732078540724,0.8494217213020416,0.9228593180178478,0.052547294714715344,-1.3975523785668975
2023-02-01,144.67,177.08,0.8169753783600631,0.8394534208093869,0.9217988951415376,0.0540354599696151,-1.5239154876900223
2023-02-02,143.62,181.02,0.7933929952491438,0.8278512319767994,0.9203037004028316,0.05631730948102916,-1.6416350368650932
2023-02-03,141.71,176.76,0.8017085313419327,0.818114011178543,0.9188149014730381,0.05825164191032072,-1.728721920826295
2023-02-06,140.68,173.84,0.8092498849516797,0.8114199995513782,0.9175775305212056,0.059783068805188286,-1.7757123060336186
2023-02-07,140.98,174.76,0.8067063401235981,0.8056066260052835,0.9158288326733627,0.06147073899980534,-1.793084131759473
2023-02-08,140.22,171.79,0.8162291169451075,0.8054573737222922,0.914998616329468,0.06248260534467675,-1.753147808144467
2023-02-09,141.52,171.37,0.8258154869580441,0.8119418720640723,0.9150515377272264,0.062404349628015006,-1.6522833148294733
2023-02-10,143.72,170.02,0.8453123161980943,0.8206626290353046,0.9158277134077528,0.06121140355359966,-1.5546953483776442
2023-02-13,145.91,173.32,0.8418532194784214,0.8271832959406531,0.9161289471789609,0.060793784632797616,-1.463071459945307
2023-02-14,145.49,171.17,0.8499737103464393,0.8358367699852213,0.9143757056905237,0.061164572599073416,-1.2840592579648344
2023-02-15,146.57,176.02,0.8326894671060106,0.839128840017402,0.9130284658664228,0.06206724130518434,-1.1906381578271985
2023-02-16,144.27,174.54,0.8265727053970437,0.8392802837052018,0.9114324199282139,0.06304737803386966,-1.1444113692444318
2023-02-17,146.44,173.22,0.8453989146749797,0.8392976034005789,0.9095803269966166,0.0633318746999162,-1.1097527734502812
2023-02-21,147.33,166.22,0.8863554325592589,0.8481980460167463,0.9083376719630218,0.06303834959440562,-0.9540165047660554
2023-02-22,144.24,165.72,0.8703837798696598,0.8522800599213906,0.9072983040610679,0.06314311147699661,-0.8713261486919414
